alert_id,assessment_id,enterprise_id,as_of,sector,district_id,prob_stress,prob_missed_repayment,rule_score,fused_score,risk_tier,tier_cutoffs,band_width,low_visibility,data_completeness,buffer_days,dscr_annual,credit_headroom,suggested_max_emi,bridge_headroom,net_buffer_days,forecast_net_90d_p10,forecast_net_90d_p50,forecast_net_90d_p90,reason_1,reason_1_contrib,reason_2,reason_2_contrib,reason_3,reason_3_contrib,fusion_weights,model_id,rule_version,raised_at,projected_shortfall,shortfall_week_of,deadline_date,expires_at,merchant_visible,exported_to_bureau,disputed_at
AL00320,AS002933,ENT0089,2026-03-31,DAIRY,2,0.7571963035936188,0.00012212633801698475,0.5474,0.6418,RED,AMBER>=0.38;RED>=0.58,57988.0,False,0.973,31.7,,5400.0,257.0,10000.0,31.7,-47769.0,-13711.0,10219.0,demand_trough,0.5946,receivable_stretch,0.3333,climate_shock,0.2857,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-03-31,91100.0,2026-07-29,2026-07-29,2026-06-14,True,False,2026-04-02
AL00321,AS002935,ENT0089,2026-05-31,DAIRY,2,0.2481898416768916,0.0003805887991768893,0.8947,0.6038,RED,AMBER>=0.38;RED>=0.58,35688.0,False,0.988,0.6,,4800.0,228.0,6200.0,0.6,-35882.0,-9575.0,-194.0,working_capital_erosion,1.0,margin_squeeze,0.5714,receivable_stretch,0.3333,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-05-31,41800.0,2026-07-30,2026-07-30,2026-08-14,True,False,
AL00322,AS002937,ENT0089,2026-07-31,DAIRY,2,0.023946417175910395,6.178341942648387e-05,0.7474,0.4218,AMBER,AMBER>=0.38;RED>=0.58,,False,0.988,13.0,,14100.0,670.0,15100.0,-7.8,,,,working_capital_erosion,1.0,margin_squeeze,0.7429,debt_overhang,0.3056,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-07-31,27800.0,2026-10-29,2026-10-29,2026-10-14,True,False,2026-08-08
AL00323,AS002938,ENT0090,2023-11-30,FOODPROC,4,0.08728253567229659,0.00466613047101833,0.7684,0.4619,AMBER,AMBER>=0.38;RED>=0.58,102864.0,False,0.692,3.0,-2.59,0.0,0.0,30000.0,-8.3,-3231.0,68742.0,99633.0,working_capital_erosion,0.7353,demand_trough,0.7297,debt_overhang,0.5833,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2023-11-30,18100.0,2024-04-28,2024-04-28,2024-02-13,True,False,
AL00324,AS002967,ENT0090,2026-04-30,FOODPROC,4,3.587737596441489e-05,5.431244364491861e-06,0.9474,0.5211,AMBER,AMBER>=0.38;RED>=0.58,152178.0,False,0.821,57.6,8.78,251600.0,11962.0,33600.0,57.6,34038.0,171813.0,186216.0,demand_trough,1.0,climate_shock,0.7143,receivable_stretch,0.303,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-04-30,7200.0,2026-05-30,2026-05-30,2026-07-14,True,False,
AL00325,AS002974,ENT0091,2024-02-29,DAIRY,4,0.8634917729015787,0.007782892631464096,0.4211,0.6202,RED,AMBER>=0.38;RED>=0.58,41054.0,False,0.669,43.6,2.62,10800.0,513.0,15500.0,43.6,-49746.0,-37612.0,-8692.0,demand_trough,0.3243,climate_shock,0.2857,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-02-29,82600.0,2024-06-28,2024-06-28,2024-05-14,True,False,
AL00326,AS002976,ENT0091,2024-04-30,DAIRY,4,0.795390102030371,0.834221569456393,0.6842,0.7342,RED,AMBER>=0.38;RED>=0.58,73566.0,False,0.688,13.0,1.8,7100.0,338.0,7600.0,13.0,-73709.0,-25330.0,-143.0,margin_squeeze,1.0,working_capital_erosion,0.5588,receivable_stretch,0.3333,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-04-30,78100.0,2024-10-27,2024-10-27,2024-07-14,True,False,
AL00327,AS002978,ENT0091,2024-06-30,DAIRY,4,0.04126242286756,0.06277511717464922,1.0,0.5686,AMBER,AMBER>=0.38;RED>=0.58,38812.0,False,0.7,-0.9,1.17,10700.0,509.0,9000.0,-7.2,-13480.0,-4341.0,25332.0,margin_squeeze,1.0,working_capital_erosion,1.0,debt_overhang,0.7222,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-06-30,17700.0,2024-10-28,2024-10-28,2024-09-13,True,False,
AL00328,AS002987,ENT0091,2025-03-31,DAIRY,4,0.8920197830235175,0.05742125674340347,0.3158,0.5751,AMBER,AMBER>=0.38;RED>=0.58,84131.0,False,0.743,31.2,2.4,12800.0,609.0,12200.0,31.2,-85119.0,-34217.0,-988.0,demand_trough,0.3243,working_capital_erosion,0.2647,margin_squeeze,0.2571,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-03-31,91900.0,2025-07-29,2025-07-29,2025-06-14,True,False,
AL00329,AS002989,ENT0091,2025-05-31,DAIRY,4,0.07421587291587657,0.03657125289889838,0.7895,0.4676,AMBER,AMBER>=0.38;RED>=0.58,69779.0,False,0.745,4.2,2.61,30100.0,1431.0,5900.0,4.2,-59151.0,-1374.0,10628.0,working_capital_erosion,1.0,margin_squeeze,0.5714,receivable_stretch,0.3333,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-05-31,55900.0,2025-08-29,2025-08-29,2025-08-14,True,False,
AL00330,AS002991,ENT0091,2025-07-31,DAIRY,4,0.0034030756446443654,0.010052532946828023,0.9053,0.4994,AMBER,AMBER>=0.38;RED>=0.58,46877.0,False,0.75,4.0,2.9,82100.0,3903.0,14900.0,-1.9,-8629.0,36372.0,38248.0,working_capital_erosion,1.0,margin_squeeze,0.5714,receivable_stretch,0.3333,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-07-31,13100.0,2025-11-28,2025-11-28,2025-10-14,True,False,
AL00331,AS002999,ENT0091,2026-03-31,DAIRY,4,0.7948712413785315,0.005637884679866876,0.3158,0.5314,AMBER,AMBER>=0.38;RED>=0.58,63307.0,False,0.8,35.3,4.97,13200.0,628.0,17800.0,35.3,-60940.0,-36199.0,2367.0,demand_trough,0.3243,working_capital_erosion,0.2647,margin_squeeze,0.2571,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-03-31,76000.0,2026-07-29,2026-07-29,2026-06-14,True,False,
AL00332,AS003001,ENT0091,2026-05-31,DAIRY,4,0.21542382442432295,0.02058819417197484,0.8316,0.5543,AMBER,AMBER>=0.38;RED>=0.58,42014.0,False,0.804,7.5,4.91,13300.0,632.0,13500.0,7.5,-30789.0,-16895.0,11225.0,margin_squeeze,1.0,working_capital_erosion,1.0,climate_shock,0.2857,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-05-31,40900.0,2026-07-30,2026-07-30,2026-08-14,True,False,
AL00333,AS003003,ENT0091,2026-07-31,DAIRY,4,0.2097666768818862,0.0035472876477100775,0.8105,0.5402,AMBER,AMBER>=0.38;RED>=0.58,,False,0.817,19.3,5.02,23700.0,1127.0,13700.0,7.2,,,,margin_squeeze,0.7429,working_capital_erosion,0.7353,debt_overhang,0.7222,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-07-31,38000.0,2026-09-29,2026-09-29,2026-10-14,True,False,
AL00334,AS003059,ENT0093,2025-09-30,RETAIL,5,0.000983630552144172,0.0002832956118842328,0.7895,0.4347,AMBER,AMBER>=0.38;RED>=0.58,85632.0,False,0.86,30.5,3.17,168300.0,8001.0,32200.0,30.5,33251.0,73967.0,118883.0,margin_squeeze,1.0,receivable_stretch,0.6364,demand_trough,0.2703,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-09-30,7300.0,2025-10-30,2025-10-30,2025-12-14,True,False,
AL00335,AS003070,ENT0094,2023-11-30,FOODPROC,5,0.009265764013662988,0.00013995305584083758,0.7579,0.421,AMBER,AMBER>=0.38;RED>=0.58,27531.0,False,0.87,-2.2,,0.0,0.0,23900.0,-15.9,20495.0,38425.0,48026.0,working_capital_erosion,0.7353,demand_trough,0.7297,debt_overhang,0.3056,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2023-11-30,5500.0,2023-12-30,2023-12-30,2024-02-13,True,False,
AL00336,AS003072,ENT0094,2024-01-31,FOODPROC,5,0.7376962040482207,1.898287206889578e-05,0.2211,0.4536,AMBER,AMBER>=0.38;RED>=0.58,89115.0,False,0.878,25.5,,0.0,0.0,34600.0,9.9,-54055.0,-2189.0,35060.0,debt_overhang,0.3056,working_capital_erosion,0.2941,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-01-31,51800.0,2024-04-30,2024-04-30,2024-04-15,True,False,
AL00337,AS003074,ENT0094,2024-03-31,FOODPROC,5,0.4087875701504483,1.6301943335691434e-05,0.5053,0.4619,AMBER,AMBER>=0.38;RED>=0.58,61875.0,False,0.877,13.7,,0.0,0.0,37000.0,6.5,5244.0,25430.0,67119.0,working_capital_erosion,0.7353,demand_trough,0.3243,debt_overhang,0.3056,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-03-31,26000.0,2024-04-30,2024-04-30,2024-06-14,True,False,
AL00338,AS003076,ENT0094,2024-05-31,FOODPROC,5,0.040061675166933736,1.4750791253457899e-05,0.6632,0.3828,AMBER,AMBER>=0.38;RED>=0.58,73158.0,False,0.893,10.1,,0.0,0.0,30600.0,1.7,10954.0,58902.0,84112.0,working_capital_erosion,0.7353,demand_trough,0.7297,debt_overhang,0.3056,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-05-31,13100.0,2024-06-30,2024-06-30,2024-08-14,True,False,
AL00339,AS003087,ENT0094,2025-04-30,FOODPROC,5,0.0009227130100682785,1.038088536350325e-05,0.7368,0.4057,AMBER,AMBER>=0.38;RED>=0.58,96357.0,False,0.958,31.3,,93000.0,4421.0,31700.0,31.3,21107.0,79537.0,117464.0,demand_trough,0.7297,climate_shock,0.7143,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-04-30,16400.0,2025-05-30,2025-05-30,2025-07-14,True,False,
AL00340,AS003099,ENT0094,2026-04-30,FOODPROC,5,0.0001802267684933902,7.812237937840008e-06,0.8421,0.4632,AMBER,AMBER>=0.38;RED>=0.58,104089.0,False,1.0,31.6,,87500.0,4160.0,19700.0,31.6,20233.0,105012.0,124322.0,demand_trough,1.0,climate_shock,0.7143,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-04-30,13500.0,2026-05-30,2026-05-30,2026-07-14,True,False,
AL00341,AS003109,ENT0095,2024-05-31,DAIRY,4,0.1878423854043299,1.6127109770876118e-05,0.5684,0.3971,AMBER,AMBER>=0.38;RED>=0.58,119441.0,False,0.711,27.7,,38500.0,1830.0,33700.0,27.7,-94062.0,-12279.0,25379.0,margin_squeeze,1.0,climate_shock,0.2857,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-05-31,91300.0,2024-08-29,2024-08-29,2024-08-14,True,False,
AL00342,AS003120,ENT0095,2025-04-30,DAIRY,4,0.27433059408543653,7.621766546499134e-05,0.5684,0.4361,AMBER,AMBER>=0.38;RED>=0.58,120728.0,False,0.743,27.7,,30600.0,1455.0,18000.0,27.7,-95419.0,-15387.0,25309.0,climate_shock,0.7143,receivable_stretch,0.3333,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-04-30,106700.0,2025-08-28,2025-08-28,2025-07-14,True,False,
AL00343,AS003132,ENT0095,2026-04-30,DAIRY,4,0.18474729975943888,2.3913866855350538e-05,0.6842,0.4594,AMBER,AMBER>=0.38;RED>=0.58,131085.0,False,0.774,27.9,,35900.0,1707.0,20000.0,27.9,-105089.0,-21400.0,25996.0,climate_shock,0.7143,margin_squeeze,0.5714,receivable_stretch,0.3333,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-04-30,111300.0,2026-08-28,2026-08-28,2026-07-14,True,False,
AL00344,AS003134,ENT0095,2026-06-30,DAIRY,4,0.03499934665653229,5.8385588308385315e-05,0.6737,0.3863,AMBER,AMBER>=0.38;RED>=0.58,,False,0.782,12.7,,59100.0,2810.0,30200.0,12.7,,,,margin_squeeze,1.0,working_capital_erosion,0.5588,climate_shock,0.2857,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-06-30,58000.0,2026-12-27,2026-12-27,2026-09-13,True,False,
AL00345,AS003155,ENT0096,2025-06-30,RETAIL,1,8.779651144161166e-05,2.9845605215188937e-06,0.6947,0.3821,AMBER,AMBER>=0.38;RED>=0.58,65111.0,False,0.929,62.0,21.21,250800.0,11923.0,24100.0,62.0,14385.0,53676.0,79496.0,margin_squeeze,0.7429,receivable_stretch,0.6364,demand_trough,0.2703,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-06-30,4600.0,2025-08-29,2025-08-29,2025-09-13,True,False,
AL00346,AS003209,ENT0098,2024-06-30,RETAIL,4,4.2328202961880564e-05,9.395800163481102e-06,0.7895,0.4342,AMBER,AMBER>=0.38;RED>=0.58,115632.0,False,0.64,70.3,3.83,261000.0,12408.0,70500.0,70.3,-3787.0,43464.0,111845.0,margin_squeeze,1.0,receivable_stretch,0.6364,climate_shock,0.2857,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-06-30,18300.0,2024-07-30,2024-07-30,2024-09-13,True,False,
AL00347,AS003222,ENT0098,2025-07-31,RETAIL,4,5.193704277731389e-05,8.773514816934055e-06,0.7895,0.4342,AMBER,AMBER>=0.38;RED>=0.58,243804.0,False,0.685,62.8,,325300.0,15465.0,55900.0,62.8,-809.0,161122.0,242995.0,margin_squeeze,1.0,receivable_stretch,0.6364,demand_trough,0.2703,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-07-31,42900.0,2025-09-29,2025-09-29,2025-10-14,True,False,
AL00348,AS003224,ENT0098,2025-09-30,RETAIL,4,3.432391352838771e-05,7.712656470340492e-06,0.7895,0.4342,AMBER,AMBER>=0.38;RED>=0.58,305216.0,False,0.702,50.9,,270800.0,12874.0,49900.0,50.9,-26130.0,212774.0,279086.0,margin_squeeze,1.0,receivable_stretch,0.6364,demand_trough,0.2703,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-09-30,38300.0,2025-10-30,2025-10-30,2025-12-14,True,False,
AL00349,AS003233,ENT0098,2026-06-30,RETAIL,4,0.00030332473139161546,1.0303339965119581e-05,0.6947,0.3822,AMBER,AMBER>=0.38;RED>=0.58,,False,0.732,68.0,,231300.0,10996.0,73000.0,68.0,,,,margin_squeeze,0.7429,receivable_stretch,0.6364,climate_shock,0.2857,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-06-30,52800.0,2026-09-28,2026-09-28,2026-09-13,True,False,
AL00350,AS003242,ENT0099,2024-06-30,RETAIL,4,8.580737149287172e-05,2.845577177812419e-06,0.6947,0.3821,AMBER,AMBER>=0.38;RED>=0.58,110318.0,False,0.708,86.2,11.55,355900.0,16920.0,45200.0,86.2,26425.0,110611.0,136743.0,margin_squeeze,0.7429,receivable_stretch,0.6364,climate_shock,0.2857,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-06-30,0.0,,2024-09-24,2024-09-13,True,False,2024-07-14
AL00351,AS003258,ENT0099,2025-10-31,RETAIL,4,7.011555441272381e-05,2.199542201964747e-05,0.7263,0.3995,AMBER,AMBER>=0.38;RED>=0.58,291136.0,False,0.811,76.5,3.97,464100.0,22064.0,107600.0,76.5,64827.0,269092.0,355963.0,margin_squeeze,0.7429,receivable_stretch,0.6364,demand_trough,0.5946,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-10-31,2600.0,2025-11-30,2025-11-30,2026-01-14,True,False,
AL00352,AS003266,ENT0099,2026-06-30,RETAIL,4,0.0008500392323752096,6.875532491037061e-05,0.6947,0.3825,AMBER,AMBER>=0.38;RED>=0.58,,False,0.852,56.4,4.26,275500.0,13098.0,41300.0,56.4,,,,margin_squeeze,0.7429,receivable_stretch,0.6364,climate_shock,0.2857,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-06-30,22000.0,2026-08-29,2026-08-29,2026-09-13,True,False,
AL00353,AS003268,ENT0100,2023-11-30,FOODPROC,5,0.015383325072124962,0.005571493644022454,0.9895,0.5511,AMBER,AMBER>=0.38;RED>=0.58,99314.0,False,0.687,-2.9,-1.3,0.0,0.0,49600.0,-26.3,20132.0,65082.0,119446.0,working_capital_erosion,0.7353,demand_trough,0.7297,debt_overhang,0.5833,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2023-11-30,18100.0,2023-12-30,2023-12-30,2024-02-13,True,False,
AL00354,AS003270,ENT0100,2024-01-31,FOODPROC,5,0.7274609627172983,0.003351629189871941,0.5789,0.6458,RED,AMBER>=0.38;RED>=0.58,116917.0,False,0.698,9.5,0.03,200.0,10.0,52200.0,-16.3,-40279.0,-13651.0,76638.0,working_capital_erosion,0.7353,debt_overhang,0.5833,margin_squeeze,0.2571,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-01-31,45500.0,2024-04-30,2024-04-30,2024-04-15,True,False,
AL00355,AS003272,ENT0100,2024-03-31,FOODPROC,5,0.09345751927634403,0.00038820046326553526,0.7053,0.43,AMBER,AMBER>=0.38;RED>=0.58,67653.0,False,0.707,9.3,0.47,16300.0,775.0,70600.0,-11.7,46837.0,72625.0,114490.0,working_capital_erosion,0.7353,debt_overhang,0.5833,demand_trough,0.3243,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-03-31,32500.0,2024-04-30,2024-04-30,2024-06-14,True,False,
AL00356,AS003274,ENT0100,2024-05-31,FOODPROC,5,0.08251631312166938,0.0014332167446007489,0.7684,0.4598,AMBER,AMBER>=0.38;RED>=0.58,141656.0,False,0.719,8.2,0.73,30400.0,1445.0,87000.0,-10.5,21530.0,130652.0,163186.0,working_capital_erosion,0.7353,demand_trough,0.7297,debt_overhang,0.5833,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-05-31,22000.0,2024-06-30,2024-06-30,2024-08-14,True,False,
AL00357,AS003301,ENT0101,2023-11-30,HANDICRAFT,6,0.10400253531373561,0.05208936214279028,0.7368,0.452,AMBER,AMBER>=0.38;RED>=0.58,50828.0,False,0.666,5.9,-1.38,0.0,0.0,4100.0,-9.2,-19978.0,27990.0,30850.0,working_capital_erosion,0.7353,debt_overhang,0.5833,receivable_stretch,0.3636,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2023-11-30,17600.0,2024-02-28,2024-02-28,2024-02-13,True,False,
AL00358,AS003316,ENT0101,2025-02-28,HANDICRAFT,6,0.002752941436064472,8.324903716719904e-05,0.9368,0.5165,AMBER,AMBER>=0.38;RED>=0.58,11996.0,False,0.745,63.3,2.01,15900.0,756.0,600.0,63.3,15799.0,21411.0,27795.0,receivable_stretch,1.0,demand_trough,1.0,debt_overhang,0.2778,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-02-28,25900.0,2025-08-27,2025-08-27,2025-05-14,True,False,
AL00359,AS003354,ENT0102,2025-07-31,RETAIL,6,0.0001304492554820038,0.00013621162235674886,0.6947,0.3821,AMBER,AMBER>=0.38;RED>=0.58,163824.0,True,0.46,50.5,6.53,255400.0,12142.0,26900.0,50.5,-8528.0,97633.0,155296.0,margin_squeeze,0.7429,receivable_stretch,0.6364,demand_trough,0.2703,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-07-31,19800.0,2025-08-30,2025-08-30,2025-10-14,True,False,
AL00360,AS003401,ENT0104,2023-12-31,POULTRY,3,0.011344360661319369,0.022141487164123896,0.6947,0.3872,AMBER,AMBER>=0.38;RED>=0.58,192645.0,False,0.839,-1.6,0.72,8900.0,423.0,22800.0,-6.2,-72251.0,111525.0,120394.0,working_capital_erosion,0.7353,debt_overhang,0.5833,receivable_stretch,0.3333,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2023-12-31,68000.0,2024-04-29,2024-04-29,2024-03-15,True,False,
AL00361,AS003405,ENT0104,2024-04-30,POULTRY,3,0.39677187977504524,0.013684890814830443,0.5368,0.4738,AMBER,AMBER>=0.38;RED>=0.58,207069.0,False,0.858,23.2,1.9,33900.0,1612.0,51800.0,23.2,-193503.0,-56212.0,13566.0,margin_squeeze,0.5714,demand_trough,0.3243,debt_overhang,0.2778,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-04-30,206000.0,2024-10-27,2024-10-27,2024-07-14,True,False,
AL00362,AS003407,ENT0104,2024-06-30,POULTRY,3,0.31879950928389517,0.016962215622505588,0.6,0.4735,AMBER,AMBER>=0.38;RED>=0.58,162043.0,False,0.866,26.1,1.6,34800.0,1654.0,39400.0,26.1,-146216.0,-58764.0,15827.0,margin_squeeze,0.7429,demand_trough,0.3243,debt_overhang,0.2778,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-06-30,205000.0,2024-12-27,2024-12-27,2024-09-13,True,False,
AL00363,AS003409,ENT0104,2024-08-31,POULTRY,3,0.6139066189154818,0.9405560714819958,0.8737,0.7568,RED,AMBER>=0.38;RED>=0.58,154992.0,False,0.873,5.2,1.55,123500.0,5871.0,35800.0,-11.0,-78238.0,13808.0,76754.0,margin_squeeze,0.7429,working_capital_erosion,0.7353,debt_overhang,0.5833,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-08-31,116300.0,2024-12-29,2024-12-29,2024-11-14,True,False,
AL00364,AS003411,ENT0104,2024-10-31,POULTRY,3,0.10482925259908166,0.024906557270276394,0.7368,0.4524,AMBER,AMBER>=0.38;RED>=0.58,117353.0,False,0.882,0.4,1.61,108600.0,5163.0,17700.0,-19.3,-9313.0,32543.0,108040.0,debt_overhang,1.0,working_capital_erosion,0.7353,margin_squeeze,0.2571,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-10-31,68200.0,2025-02-28,2025-02-28,2025-01-14,True,False,
AL00365,AS003413,ENT0104,2024-12-31,POULTRY,3,0.06812486878761863,0.0017178833410153324,0.7368,0.4359,AMBER,AMBER>=0.38;RED>=0.58,142345.0,False,0.889,3.5,1.62,106000.0,5039.0,35100.0,-0.3,-76313.0,20850.0,66032.0,debt_overhang,1.0,working_capital_erosion,0.7353,margin_squeeze,0.2571,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-12-31,136800.0,2025-06-29,2025-06-29,2025-03-16,True,False,
AL00366,AS003416,ENT0104,2025-03-31,POULTRY,3,0.6565433988112485,0.04213937871280033,0.5789,0.6138,RED,AMBER>=0.38;RED>=0.58,95126.0,False,0.902,-0.9,0.84,13200.0,628.0,13200.0,-7.1,-17629.0,-1595.0,77497.0,working_capital_erosion,0.7353,debt_overhang,0.5833,margin_squeeze,0.2571,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-03-31,153700.0,2025-09-27,2025-09-27,2025-06-14,True,False,
AL00367,AS003418,ENT0104,2025-05-31,POULTRY,3,0.28625066998673104,0.9466692112817777,0.9789,0.6672,RED,AMBER>=0.38;RED>=0.58,165904.0,False,0.905,7.4,1.31,23700.0,1127.0,41300.0,-2.7,-157088.0,-82381.0,8816.0,margin_squeeze,1.0,working_capital_erosion,0.7353,debt_overhang,0.5833,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-05-31,255700.0,2025-10-28,2025-10-28,2025-08-14,True,False,
AL00368,AS003420,ENT0104,2025-07-31,POULTRY,3,0.05724839756563373,0.8707756832172765,0.9474,0.5468,AMBER,AMBER>=0.38;RED>=0.58,181539.0,False,0.915,1.6,1.26,22400.0,1065.0,40600.0,-17.2,-135127.0,-55573.0,46412.0,margin_squeeze,1.0,working_capital_erosion,1.0,debt_overhang,0.5833,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-07-31,144200.0,2025-12-28,2025-12-28,2025-10-14,True,False,
AL00369,AS003422,ENT0104,2025-09-30,POULTRY,3,0.05166432290213701,0.558937059006962,1.0,0.5732,AMBER,AMBER>=0.38;RED>=0.58,204064.0,False,0.93,-0.9,0.69,15600.0,742.0,0.0,-89.9,-96854.0,33924.0,107210.0,margin_squeeze,1.0,debt_overhang,1.0,working_capital_erosion,0.7353,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-09-30,89800.0,2025-12-29,2025-12-29,2025-12-14,True,False,
AL00370,AS003424,ENT0104,2025-11-30,POULTRY,3,0.016646463706962662,0.02928542866837003,0.7789,0.4359,AMBER,AMBER>=0.38;RED>=0.58,132315.0,False,0.93,-0.2,0.52,11900.0,566.0,0.0,-116.6,-21797.0,47070.0,110518.0,working_capital_erosion,1.0,debt_overhang,0.5833,demand_trough,0.2703,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-11-30,61600.0,2026-05-29,2026-05-29,2026-02-13,True,False,
AL00371,AS003427,ENT0104,2026-02-28,POULTRY,3,0.4155659337726271,8.124790661385694e-05,0.7895,0.6212,RED,AMBER>=0.38;RED>=0.58,132862.0,False,0.947,18.0,1.13,61300.0,2914.0,0.0,-12.6,-24865.0,34779.0,107997.0,working_capital_erosion,0.7353,debt_overhang,0.5833,climate_shock,0.2857,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-02-28,124500.0,2026-07-28,2026-07-28,2026-05-14,True,False,
AL00372,AS003429,ENT0104,2026-04-30,POULTRY,3,0.11988580228184217,0.010879157158841543,1.0,0.6039,RED,AMBER>=0.38;RED>=0.58,125287.0,False,0.948,0.1,1.29,33800.0,1607.0,0.0,-29.9,-49544.0,-3765.0,75743.0,working_capital_erosion,1.0,climate_shock,0.7143,demand_trough,0.5946,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-04-30,98100.0,2026-09-27,2026-09-27,2026-07-14,True,False,
