recommendation_id,alert_id,enterprise_id,rank,mechanism,action_key,params,audience,rendered_lang
RC001675,AL00576,ENT0155,3,working_capital_erosion,request_bridge_loan,"{""amount"": 71500.0, ""days"": 30, ""months"": 3}",both,hi
RC001676,AL00577,ENT0155,1,margin_squeeze,prebook_input,"{""amount"": 17100.0, ""days"": 30, ""months"": 3}",merchant,hi
RC001677,AL00577,ENT0155,2,working_capital_erosion,request_bridge_loan,"{""amount"": 17100.0, ""days"": 30, ""months"": 3}",both,hi
RC001678,AL00577,ENT0155,3,receivable_stretch,collect_udhaar,"{""amount"": 17100.0, ""days"": 30, ""months"": 3}",merchant,hi
RC001679,AL00578,ENT0156,1,working_capital_erosion,request_bridge_loan,"{""amount"": 16900.0, ""days"": 30, ""months"": 3}",both,hi
RC001680,AL00578,ENT0156,2,receivable_stretch,collect_udhaar,"{""amount"": 16900.0, ""days"": 30, ""months"": 3}",merchant,hi
RC001681,AL00578,ENT0156,3,demand_trough,stagger_batch,"{""amount"": 16900.0, ""days"": 30, ""months"": 3}",merchant,hi
RC001682,AL00579,ENT0157,1,working_capital_erosion,request_bridge_loan,"{""amount"": 173800.0, ""days"": 30, ""months"": 3}",both,te
RC001683,AL00579,ENT0157,2,demand_trough,stagger_batch,"{""amount"": 173800.0, ""days"": 30, ""months"": 3}",merchant,te
RC001684,AL00579,ENT0157,3,debt_overhang,restructure_emi,"{""amount"": 173800.0, ""days"": 30, ""months"": 3}",both,te
RC001685,AL00580,ENT0157,1,working_capital_erosion,request_bridge_loan,"{""amount"": 202600.0, ""days"": 30, ""months"": 3}",both,te
RC001686,AL00580,ENT0157,2,debt_overhang,restructure_emi,"{""amount"": 202600.0, ""days"": 30, ""months"": 3}",both,te
RC001687,AL00581,ENT0157,1,working_capital_erosion,request_bridge_loan,"{""amount"": 108000.0, ""days"": 30, ""months"": 3}",both,te
RC001688,AL00581,ENT0157,2,demand_trough,stagger_batch,"{""amount"": 108000.0, ""days"": 30, ""months"": 3}",merchant,te
RC001689,AL00581,ENT0157,3,debt_overhang,restructure_emi,"{""amount"": 108000.0, ""days"": 30, ""months"": 3}",both,te
RC001690,AL00582,ENT0157,1,working_capital_erosion,request_bridge_loan,"{""amount"": 115800.0, ""days"": 30, ""months"": 3}",both,te
RC001691,AL00582,ENT0157,2,demand_trough,stagger_batch,"{""amount"": 115800.0, ""days"": 30, ""months"": 3}",merchant,te
RC001692,AL00582,ENT0157,3,debt_overhang,restructure_emi,"{""amount"": 115800.0, ""days"": 30, ""months"": 3}",both,te
RC001693,AL00583,ENT0158,1,demand_trough,stagger_batch,"{""amount"": 11300.0, ""days"": 30, ""months"": 3}",merchant,mr
RC001694,AL00583,ENT0158,2,climate_shock,prebook_input,"{""amount"": 11300.0, ""days"": 30, ""months"": 3}",merchant,mr
RC001695,AL00583,ENT0158,3,receivable_stretch,collect_udhaar,"{""amount"": 11300.0, ""days"": 30, ""months"": 3}",merchant,mr
RC001696,AL00584,ENT0159,1,working_capital_erosion,request_bridge_loan,"{""amount"": 26700.0, ""days"": 30, ""months"": 3}",both,hi
RC001697,AL00584,ENT0159,2,debt_overhang,restructure_emi,"{""amount"": 26700.0, ""days"": 30, ""months"": 3}",both,hi
RC001698,AL00584,ENT0159,3,receivable_stretch,collect_udhaar,"{""amount"": 26700.0, ""days"": 30, ""months"": 3}",merchant,hi
RC001699,AL00585,ENT0159,1,receivable_stretch,collect_udhaar,"{""amount"": 84600.0, ""days"": 30, ""months"": 3}",merchant,hi
RC001700,AL00585,ENT0159,2,climate_shock,prebook_input,"{""amount"": 84600.0, ""days"": 30, ""months"": 3}",merchant,hi
RC001701,AL00585,ENT0159,3,demand_trough,stagger_batch,"{""amount"": 84600.0, ""days"": 30, ""months"": 3}",merchant,hi
RC001702,AL00586,ENT0160,1,working_capital_erosion,request_bridge_loan,"{""amount"": 20000.0, ""days"": 30, ""months"": 3}",both,as
RC001703,AL00586,ENT0160,2,demand_trough,stagger_batch,"{""amount"": 20000.0, ""days"": 30, ""months"": 3}",merchant,as
RC001704,AL00586,ENT0160,3,debt_overhang,restructure_emi,"{""amount"": 20000.0, ""days"": 30, ""months"": 3}",both,as
RC001705,AL00587,ENT0160,1,working_capital_erosion,request_bridge_loan,"{""amount"": 59300.0, ""days"": 30, ""months"": 3}",both,as
RC001706,AL00587,ENT0160,2,debt_overhang,restructure_emi,"{""amount"": 59300.0, ""days"": 30, ""months"": 3}",both,as
RC001707,AL00588,ENT0160,1,working_capital_erosion,request_bridge_loan,"{""amount"": 34400.0, ""days"": 30, ""months"": 3}",both,as
RC001708,AL00588,ENT0160,2,demand_trough,stagger_batch,"{""amount"": 34400.0, ""days"": 30, ""months"": 3}",merchant,as
RC001709,AL00588,ENT0160,3,debt_overhang,restructure_emi,"{""amount"": 34400.0, ""days"": 30, ""months"": 3}",both,as
RC001710,AL00589,ENT0160,1,working_capital_erosion,request_bridge_loan,"{""amount"": 23600.0, ""days"": 30, ""months"": 3}",both,as
RC001711,AL00589,ENT0160,2,demand_trough,stagger_batch,"{""amount"": 23600.0, ""days"": 30, ""months"": 3}",merchant,as
RC001712,AL00589,ENT0160,3,debt_overhang,restructure_emi,"{""amount"": 23600.0, ""days"": 30, ""months"": 3}",both,as
RC001713,AL00590,ENT0160,1,receivable_stretch,collect_udhaar,"{""amount"": 73200.0, ""days"": 30, ""months"": 3}",merchant,as
RC001714,AL00590,ENT0160,2,margin_squeeze,prebook_input,"{""amount"": 73200.0, ""days"": 30, ""months"": 3}",merchant,as
RC001715,AL00591,ENT0160,1,working_capital_erosion,request_bridge_loan,"{""amount"": 35900.0, ""days"": 30, ""months"": 3}",both,as
RC001716,AL00591,ENT0160,2,demand_trough,stagger_batch,"{""amount"": 35900.0, ""days"": 30, ""months"": 3}",merchant,as
RC001717,AL00591,ENT0160,3,margin_squeeze,prebook_input,"{""amount"": 35900.0, ""days"": 30, ""months"": 3}",merchant,as
RC001718,AL00592,ENT0160,1,demand_trough,stagger_batch,"{""amount"": 19600.0, ""days"": 30, ""months"": 3}",merchant,as
RC001719,AL00592,ENT0160,2,climate_shock,prebook_input,"{""amount"": 19600.0, ""days"": 30, ""months"": 3}",merchant,as
RC001720,AL00592,ENT0160,3,working_capital_erosion,request_bridge_loan,"{""amount"": 19600.0, ""days"": 30, ""months"": 3}",both,as
RC001721,AL00593,ENT0161,1,debt_overhang,restructure_emi,"{""amount"": 14600.0, ""days"": 30, ""months"": 3}",both,as
RC001722,AL00593,ENT0161,2,working_capital_erosion,request_bridge_loan,"{""amount"": 14600.0, ""days"": 30, ""months"": 3}",both,as
RC001723,AL00593,ENT0161,3,demand_trough,stagger_batch,"{""amount"": 14600.0, ""days"": 30, ""months"": 3}",merchant,as
RC001724,AL00594,ENT0161,1,working_capital_erosion,request_bridge_loan,"{""amount"": 37500.0, ""days"": 30, ""months"": 3}",both,as
RC001725,AL00594,ENT0161,2,debt_overhang,restructure_emi,"{""amount"": 37500.0, ""days"": 30, ""months"": 3}",both,as
RC001726,AL00595,ENT0161,1,working_capital_erosion,request_bridge_loan,"{""amount"": 23200.0, ""days"": 30, ""months"": 3}",both,as
RC001727,AL00595,ENT0161,2,demand_trough,stagger_batch,"{""amount"": 23200.0, ""days"": 30, ""months"": 3}",merchant,as
RC001728,AL00595,ENT0161,3,debt_overhang,restructure_emi,"{""amount"": 23200.0, ""days"": 30, ""months"": 3}",both,as
RC001729,AL00596,ENT0161,1,working_capital_erosion,request_bridge_loan,"{""amount"": 78600.0, ""days"": 30, ""months"": 3}",both,as
RC001730,AL00596,ENT0161,2,debt_overhang,restructure_emi,"{""amount"": 78600.0, ""days"": 30, ""months"": 3}",both,as
RC001731,AL00596,ENT0161,3,margin_squeeze,prebook_input,"{""amount"": 78600.0, ""days"": 30, ""months"": 3}",merchant,as
RC001732,AL00597,ENT0161,1,working_capital_erosion,request_bridge_loan,"{""amount"": 46000.0, ""days"": 30, ""months"": 3}",both,as
RC001733,AL00597,ENT0161,2,debt_overhang,restructure_emi,"{""amount"": 46000.0, ""days"": 30, ""months"": 3}",both,as
RC001734,AL00597,ENT0161,3,margin_squeeze,prebook_input,"{""amount"": 46000.0, ""days"": 30, ""months"": 3}",merchant,as
RC001735,AL00598,ENT0161,1,working_capital_erosion,request_bridge_loan,"{""amount"": 21800.0, ""days"": 30, ""months"": 3}",both,as
RC001736,AL00598,ENT0161,2,demand_trough,stagger_batch,"{""amount"": 21800.0, ""days"": 30, ""months"": 3}",merchant,as
RC001737,AL00598,ENT0161,3,debt_overhang,restructure_emi,"{""amount"": 21800.0, ""days"": 30, ""months"": 3}",both,as
RC001738,AL00599,ENT0161,1,working_capital_erosion,request_bridge_loan,"{""amount"": 52100.0, ""days"": 30, ""months"": 3}",both,as
RC001739,AL00599,ENT0161,2,debt_overhang,restructure_emi,"{""amount"": 52100.0, ""days"": 30, ""months"": 3}",both,as
RC001740,AL00600,ENT0161,1,working_capital_erosion,request_bridge_loan,"{""amount"": 14600.0, ""days"": 30, ""months"": 3}",both,as
RC001741,AL00600,ENT0161,2,demand_trough,stagger_batch,"{""amount"": 14600.0, ""days"": 30, ""months"": 3}",merchant,as
RC001742,AL00600,ENT0161,3,climate_shock,prebook_input,"{""amount"": 14600.0, ""days"": 30, ""months"": 3}",merchant,as
RC001743,AL00601,ENT0161,1,debt_overhang,restructure_emi,"{""amount"": 17400.0, ""days"": 30, ""months"": 3}",both,as
RC001744,AL00601,ENT0161,2,working_capital_erosion,request_bridge_loan,"{""amount"": 17400.0, ""days"": 30, ""months"": 3}",both,as
RC001745,AL00601,ENT0161,3,demand_trough,stagger_batch,"{""amount"": 17400.0, ""days"": 30, ""months"": 3}",merchant,as
RC001746,AL00602,ENT0161,1,receivable_stretch,collect_udhaar,"{""amount"": 37500.0, ""days"": 30, ""months"": 3}",merchant,as
RC001747,AL00602,ENT0161,2,working_capital_erosion,request_bridge_loan,"{""amount"": 37500.0, ""days"": 30, ""months"": 3}",both,as
RC001748,AL00602,ENT0161,3,demand_trough,stagger_batch,"{""amount"": 37500.0, ""days"": 30, ""months"": 3}",merchant,as
RC001749,AL00603,ENT0161,1,working_capital_erosion,request_bridge_loan,"{""amount"": 14900.0, ""days"": 30, ""months"": 3}",both,as
RC001750,AL00603,ENT0161,2,demand_trough,stagger_batch,"{""amount"": 14900.0, ""days"": 30, ""months"": 3}",merchant,as
RC001751,AL00603,ENT0161,3,margin_squeeze,prebook_input,"{""amount"": 14900.0, ""days"": 30, ""months"": 3}",merchant,as
RC001752,AL00604,ENT0161,1,demand_trough,stagger_batch,"{""amount"": 19000.0, ""days"": 30, ""months"": 3}",merchant,as
RC001753,AL00604,ENT0161,2,climate_shock,prebook_input,"{""amount"": 19000.0, ""days"": 30, ""months"": 3}",merchant,as
RC001754,AL00604,ENT0161,3,working_capital_erosion,request_bridge_loan,"{""amount"": 19000.0, ""days"": 30, ""months"": 3}",both,as
RC001755,AL00605,ENT0162,1,margin_squeeze,prebook_input,"{""amount"": 70100.0, ""days"": 30, ""months"": 3}",merchant,mr
RC001756,AL00605,ENT0162,2,working_capital_erosion,request_bridge_loan,"{""amount"": 70100.0, ""days"": 30, ""months"": 3}",both,mr
RC001757,AL00606,ENT0162,1,margin_squeeze,prebook_input,"{""amount"": 29200.0, ""days"": 30, ""months"": 3}",merchant,mr
RC001758,AL00606,ENT0162,2,working_capital_erosion,request_bridge_loan,"{""amount"": 29200.0, ""days"": 30, ""months"": 3}",both,mr
RC001759,AL00606,ENT0162,3,climate_shock,prebook_input,"{""amount"": 29200.0, ""days"": 30, ""months"": 3}",merchant,mr
RC001760,AL00607,ENT0162,1,climate_shock,prebook_input,"{""amount"": 111200.0, ""days"": 30, ""months"": 3}",merchant,mr
RC001761,AL00607,ENT0162,2,receivable_stretch,collect_udhaar,"{""amount"": 111200.0, ""days"": 30, ""months"": 3}",merchant,mr
RC001762,AL00607,ENT0162,3,working_capital_erosion,request_bridge_loan,"{""amount"": 111200.0, ""days"": 30, ""months"": 3}",both,mr
RC001763,AL00608,ENT0162,1,demand_trough,stagger_batch,"{""amount"": 140000.0, ""days"": 30, ""months"": 3}",merchant,mr
RC001764,AL00608,ENT0162,2,working_capital_erosion,request_bridge_loan,"{""amount"": 140000.0, ""days"": 30, ""months"": 3}",both,mr
RC001765,AL00609,ENT0162,1,margin_squeeze,prebook_input,"{""amount"": 45600.0, ""days"": 30, ""months"": 3}",merchant,mr
RC001766,AL00609,ENT0162,2,working_capital_erosion,request_bridge_loan,"{""amount"": 45600.0, ""days"": 30, ""months"": 3}",both,mr
RC001767,AL00609,ENT0162,3,receivable_stretch,collect_udhaar,"{""amount"": 45600.0, ""days"": 30, ""months"": 3}",merchant,mr
RC001768,AL00610,ENT0163,1,working_capital_erosion,request_bridge_loan,"{""amount"": 19300.0, ""days"": 30, ""months"": 3}",both,hi
RC001769,AL00610,ENT0163,2,debt_overhang,restructure_emi,"{""amount"": 19300.0, ""days"": 30, ""months"": 3}",both,hi
RC001770,AL00610,ENT0163,3,receivable_stretch,collect_udhaar,"{""amount"": 19300.0, ""days"": 30, ""months"": 3}",merchant,hi
RC001771,AL00611,ENT0163,1,demand_trough,stagger_batch,"{""amount"": 2000.0, ""days"": 30, ""months"": 3}",merchant,hi
RC001772,AL00611,ENT0163,2,receivable_stretch,collect_udhaar,"{""amount"": 2000.0, ""days"": 30, ""months"": 3}",merchant,hi
RC001773,AL00611,ENT0163,3,margin_squeeze,prebook_input,"{""amount"": 2000.0, ""days"": 30, ""months"": 3}",merchant,hi
RC001774,AL00612,ENT0163,1,receivable_stretch,collect_udhaar,"{""amount"": 40400.0, ""days"": 30, ""months"": 3}",merchant,hi
RC001775,AL00612,ENT0163,2,climate_shock,prebook_input,"{""amount"": 40400.0, ""days"": 30, ""months"": 3}",merchant,hi
RC001776,AL00612,ENT0163,3,working_capital_erosion,request_bridge_loan,"{""amount"": 40400.0, ""days"": 30, ""months"": 3}",both,hi
RC001777,AL00613,ENT0164,1,climate_shock,prebook_input,"{""amount"": 13000.0, ""days"": 30, ""months"": 3}",merchant,hi
RC001778,AL00613,ENT0164,2,receivable_stretch,collect_udhaar,"{""amount"": 13000.0, ""days"": 30, ""months"": 3}",merchant,hi
RC001779,AL00613,ENT0164,3,demand_trough,stagger_batch,"{""amount"": 13000.0, ""days"": 30, ""months"": 3}",merchant,hi
RC001780,AL00614,ENT0166,1,debt_overhang,restructure_emi,"{""amount"": 26900.0, ""days"": 30, ""months"": 3}",both,hi
RC001781,AL00614,ENT0166,2,working_capital_erosion,request_bridge_loan,"{""amount"": 26900.0, ""days"": 30, ""months"": 3}",both,hi
RC001782,AL00614,ENT0166,3,receivable_stretch,collect_udhaar,"{""amount"": 26900.0, ""days"": 30, ""months"": 3}",merchant,hi
RC001783,AL00615,ENT0166,1,working_capital_erosion,request_bridge_loan,"{""amount"": 53400.0, ""days"": 30, ""months"": 3}",both,hi
RC001784,AL00615,ENT0166,2,debt_overhang,restructure_emi,"{""amount"": 53400.0, ""days"": 30, ""months"": 3}",both,hi
RC001785,AL00615,ENT0166,3,receivable_stretch,collect_udhaar,"{""amount"": 53400.0, ""days"": 30, ""months"": 3}",merchant,hi
RC001786,AL00616,ENT0166,1,receivable_stretch,collect_udhaar,"{""amount"": 115900.0, ""days"": 30, ""months"": 3}",merchant,hi
RC001787,AL00617,ENT0166,1,receivable_stretch,collect_udhaar,"{""amount"": 99700.0, ""days"": 30, ""months"": 3}",merchant,hi
RC001788,AL00617,ENT0166,2,working_capital_erosion,request_bridge_loan,"{""amount"": 99700.0, ""days"": 30, ""months"": 3}",both,hi
RC001789,AL00617,ENT0166,3,margin_squeeze,prebook_input,"{""amount"": 99700.0, ""days"": 30, ""months"": 3}",merchant,hi
RC001790,AL00618,ENT0166,1,working_capital_erosion,request_bridge_loan,"{""amount"": 49800.0, ""days"": 30, ""months"": 3}",both,hi
RC001791,AL00618,ENT0166,2,receivable_stretch,collect_udhaar,"{""amount"": 49800.0, ""days"": 30, ""months"": 3}",merchant,hi
RC001792,AL00618,ENT0166,3,climate_shock,prebook_input,"{""amount"": 49800.0, ""days"": 30, ""months"": 3}",merchant,hi
RC001793,AL00619,ENT0166,1,working_capital_erosion,request_bridge_loan,"{""amount"": 37100.0, ""days"": 30, ""months"": 3}",both,hi
RC001794,AL00619,ENT0166,2,debt_overhang,restructure_emi,"{""amount"": 37100.0, ""days"": 30, ""months"": 3}",both,hi
RC001795,AL00619,ENT0166,3,receivable_stretch,collect_udhaar,"{""amount"": 37100.0, ""days"": 30, ""months"": 3}",merchant,hi
RC001796,AL00620,ENT0168,1,receivable_stretch,collect_udhaar,"{""amount"": 76100.0, ""days"": 30, ""months"": 3}",merchant,mr
RC001797,AL00620,ENT0168,2,demand_trough,stagger_batch,"{""amount"": 76100.0, ""days"": 30, ""months"": 3}",merchant,mr
RC001798,AL00620,ENT0168,3,climate_shock,prebook_input,"{""amount"": 76100.0, ""days"": 30, ""months"": 3}",merchant,mr
RC001799,AL00621,ENT0168,1,margin_squeeze,prebook_input,"{""amount"": 42500.0, ""days"": 30, ""months"": 3}",merchant,mr
RC001800,AL00621,ENT0168,2,climate_shock,prebook_input,"{""amount"": 42500.0, ""days"": 30, ""months"": 3}",merchant,mr
RC001801,AL00621,ENT0168,3,working_capital_erosion,request_bridge_loan,"{""amount"": 42500.0, ""days"": 30, ""months"": 3}",both,mr
RC001802,AL00622,ENT0168,1,climate_shock,prebook_input,"{""amount"": 62400.0, ""days"": 30, ""months"": 3}",merchant,mr
RC001803,AL00622,ENT0168,2,margin_squeeze,prebook_input,"{""amount"": 62400.0, ""days"": 30, ""months"": 3}",merchant,mr
RC001804,AL00622,ENT0168,3,demand_trough,stagger_batch,"{""amount"": 62400.0, ""days"": 30, ""months"": 3}",merchant,mr
RC001805,AL00623,ENT0169,1,working_capital_erosion,request_bridge_loan,"{""amount"": 163800.0, ""days"": 30, ""months"": 3}",both,mr
RC001806,AL00623,ENT0169,2,demand_trough,stagger_batch,"{""amount"": 163800.0, ""days"": 30, ""months"": 3}",merchant,mr
RC001807,AL00623,ENT0169,3,debt_overhang,restructure_emi,"{""amount"": 163800.0, ""days"": 30, ""months"": 3}",both,mr
RC001808,AL00624,ENT0170,1,margin_squeeze,prebook_input,"{""amount"": 18800.0, ""days"": 30, ""months"": 3}",merchant,te
RC001809,AL00624,ENT0170,2,receivable_stretch,collect_udhaar,"{""amount"": 18800.0, ""days"": 30, ""months"": 3}",merchant,te
RC001810,AL00624,ENT0170,3,climate_shock,prebook_input,"{""amount"": 18800.0, ""days"": 30, ""months"": 3}",merchant,te
RC001811,AL00625,ENT0171,1,margin_squeeze,prebook_input,"{""amount"": 13000.0, ""days"": 30, ""months"": 3}",merchant,as
RC001812,AL00625,ENT0171,2,receivable_stretch,collect_udhaar,"{""amount"": 13000.0, ""days"": 30, ""months"": 3}",merchant,as
RC001813,AL00625,ENT0171,3,demand_trough,stagger_batch,"{""amount"": 13000.0, ""days"": 30, ""months"": 3}",merchant,as
RC001814,AL00626,ENT0172,1,debt_overhang,restructure_emi,"{""amount"": 8500.0, ""days"": 30, ""months"": 3}",both,or
RC001815,AL00626,ENT0172,2,working_capital_erosion,request_bridge_loan,"{""amount"": 8500.0, ""days"": 30, ""months"": 3}",both,or
RC001816,AL00626,ENT0172,3,demand_trough,stagger_batch,"{""amount"": 8500.0, ""days"": 30, ""months"": 3}",merchant,or
RC001817,AL00627,ENT0172,1,receivable_stretch,collect_udhaar,"{""amount"": 25500.0, ""days"": 30, ""months"": 3}",merchant,or
RC001818,AL00627,ENT0172,2,demand_trough,stagger_batch,"{""amount"": 25500.0, ""days"": 30, ""months"": 3}",merchant,or
RC001819,AL00627,ENT0172,3,margin_squeeze,prebook_input,"{""amount"": 25500.0, ""days"": 30, ""months"": 3}",merchant,or
RC001820,AL00628,ENT0172,1,receivable_stretch,collect_udhaar,"{""amount"": 8100.0, ""days"": 30, ""months"": 3}",merchant,or
RC001821,AL00628,ENT0172,2,demand_trough,stagger_batch,"{""amount"": 8100.0, ""days"": 30, ""months"": 3}",merchant,or
RC001822,AL00628,ENT0172,3,working_capital_erosion,request_bridge_loan,"{""amount"": 8100.0, ""days"": 30, ""months"": 3}",both,or
RC001823,AL00629,ENT0173,1,working_capital_erosion,request_bridge_loan,"{""amount"": 14700.0, ""days"": 30, ""months"": 3}",both,or
RC001824,AL00629,ENT0173,2,receivable_stretch,collect_udhaar,"{""amount"": 14700.0, ""days"": 30, ""months"": 3}",merchant,or
RC001825,AL00629,ENT0173,3,demand_trough,stagger_batch,"{""amount"": 14700.0, ""days"": 30, ""months"": 3}",merchant,or
RC001826,AL00630,ENT0173,1,receivable_stretch,collect_udhaar,"{""amount"": 17700.0, ""days"": 30, ""months"": 3}",merchant,or
RC001827,AL00630,ENT0173,2,demand_trough,stagger_batch,"{""amount"": 17700.0, ""days"": 30, ""months"": 3}",merchant,or
RC001828,AL00630,ENT0173,3,margin_squeeze,prebook_input,"{""amount"": 17700.0, ""days"": 30, ""months"": 3}",merchant,or
RC001829,AL00631,ENT0173,1,receivable_stretch,collect_udhaar,"{""amount"": 8400.0, ""days"": 30, ""months"": 3}",merchant,or
RC001830,AL00631,ENT0173,2,demand_trough,stagger_batch,"{""amount"": 8400.0, ""days"": 30, ""months"": 3}",merchant,or
RC001831,AL00631,ENT0173,3,working_capital_erosion,request_bridge_loan,"{""amount"": 8400.0, ""days"": 30, ""months"": 3}",both,or
RC001832,AL00632,ENT0173,1,receivable_stretch,collect_udhaar,"{""amount"": 23400.0, ""days"": 30, ""months"": 3}",merchant,or
RC001833,AL00632,ENT0173,2,climate_shock,prebook_input,"{""amount"": 23400.0, ""days"": 30, ""months"": 3}",merchant,or
RC001834,AL00632,ENT0173,3,demand_trough,stagger_batch,"{""amount"": 23400.0, ""days"": 30, ""months"": 3}",merchant,or
RC001835,AL00633,ENT0174,1,debt_overhang,restructure_emi,"{""amount"": 67700.0, ""days"": 30, ""months"": 3}",both,hi
